,TP9,AF7,AF8,TP10,Right AUX,timestamps
4240,346.680,28.320,983.887,293.457,-16.113,1730817215.784
4241,190.918,33.203,-196.289,32.227,-10.254,1730817215.788
4242,-169.922,35.156,-1000.000,-232.422,31.250,1730817215.792
4243,-281.250,38.574,-544.434,-158.203,48.828,1730817215.795
4244,22.461,36.621,712.891,175.293,6.348,1730817215.799
4245,338.867,31.738,-833.008,313.965,24.414,1730817215.803
4246,239.746,37.109,179.199,88.379,55.176,1730817215.807
4247,-120.117,41.992,-1000.000,-187.012,97.656,1730817215.811
4248,-302.734,38.086,-891.602,-191.895,20.020,1730817215.815
4249,-47.363,31.738,285.156,105.469,-8.301,1730817215.819
4250,314.453,32.227,-791.992,310.547,47.363,1730817215.823
4251,268.066,37.598,297.363,113.770,30.762,1730817215.826
4252,-81.543,41.504,-997.559,-183.594,60.547,1730817215.830
4253,-289.062,39.551,-892.090,-209.961,56.641,1730817215.834
4254,-82.520,31.738,305.664,74.219,69.336,1730817215.838
4255,282.715,28.809,-796.875,304.199,72.266,1730817215.842
4256,294.922,34.668,231.445,153.809,-2.441,1730817215.846
4257,-36.621,41.016,-1000.000,-151.855,-20.508,1730817215.850
4258,-282.715,37.598,-933.105,-218.750,26.855,1730817215.854
4259,-127.930,28.320,184.570,39.551,27.344,1730817215.858
4260,243.652,24.902,-836.914,286.133,21.484,1730817215.861
4261,318.359,26.855,591.797,178.223,54.688,1730817215.865
4262,11.230,29.785,-690.918,-122.559,37.109,1730817215.869
4263,-273.926,30.762,-1000.000,-238.281,-9.277,1730817215.873
4264,-160.645,28.320,39.062,0.977,39.062,1730817215.877
4265,226.562,31.250,-863.770,300.293,39.062,1730817215.881
4266,344.727,34.668,728.516,237.793,29.297,1730817215.885
4267,51.758,38.574,-494.629,-97.656,47.363,1730817215.889
4268,-252.930,42.969,-1000.000,-245.605,-20.020,1730817215.892
4269,-196.289,36.621,-93.750,-27.832,15.137,1730817215.896
4270,183.594,32.227,-895.996,282.715,82.520,1730817215.900
4271,364.746,31.250,829.590,270.020,62.988,1730817215.904
4272,108.398,33.691,-351.074,-60.547,29.297,1730817215.908
4273,-216.797,41.504,-1000.000,-237.305,22.461,1730817215.912
4274,-221.680,42.480,-207.031,-56.152,58.594,1730817215.916
4275,140.625,38.574,-957.031,264.160,97.168,1730817215.920
4276,365.234,35.645,968.262,287.109,75.684,1730817215.923
4277,145.996,37.109,-167.969,-8.789,44.434,1730817215.927
4278,-200.195,40.039,-1000.000,-228.027,25.391,1730817215.931
4279,-256.348,41.016,-566.406,-128.418,1.953,1730817215.935
4280,76.172,34.180,731.934,201.172,22.461,1730817215.939
4281,350.098,33.691,-897.949,301.270,33.691,1730817215.943
4282,183.105,42.480,-34.668,32.715,23.438,1730817215.947
4283,-186.035,38.086,-1000.000,-231.934,37.109,1730817215.951
4284,-288.086,38.574,-533.691,-177.246,1.465,1730817215.954
4285,28.809,40.039,761.230,149.902,0.977,1730817215.958
4286,342.773,32.227,-862.305,297.363,70.312,1730817215.962
4287,224.609,37.109,80.078,61.523,37.109,1730817215.966
4288,-136.719,41.016,-1000.000,-213.379,4.395,1730817215.970
4289,-292.969,37.109,-722.656,-189.453,70.801,1730817215.974
4290,-24.902,35.645,518.066,125.488,83.008,1730817215.978
4291,317.871,30.762,-808.105,309.082,-3.418,1730817215.982
4292,256.348,29.785,268.066,100.586,14.160,1730817215.986
4293,-96.680,34.180,-1000.000,-189.453,70.312,1730817215.989
4294,-292.480,33.691,-818.848,-205.566,59.082,1730817215.993
4295,-71.777,26.367,413.086,81.543,51.270,1730817215.997
4296,293.945,24.414,-810.547,310.059,2.441,1730817216.001
4297,290.527,28.809,340.820,154.785,55.664,1730817216.005
4298,-58.105,33.691,-927.246,-153.809,101.562,1730817216.009
4299,-288.086,39.062,-968.262,-214.844,14.160,1730817216.013
4300,-107.910,34.180,178.223,51.270,-45.410,1730817216.016
4301,268.555,31.738,-807.617,307.129,-65.918,1730817216.020
4302,325.195,37.598,387.207,190.430,16.602,1730817216.024
4303,3.418,39.062,-879.395,-136.230,64.941,1730817216.028
4304,-262.695,39.551,-1000.000,-226.074,2.441,1730817216.032
4305,-146.484,31.250,62.500,14.648,29.785,1730817216.036
4306,243.652,34.180,-854.492,306.641,82.520,1730817216.040
4307,364.258,38.086,694.336,249.512,61.523,1730817216.044
4308,66.895,38.574,-552.246,-81.055,5.859,1730817216.047
4309,-244.629,39.551,-1000.000,-254.395,-46.875,1730817216.051
4310,-179.688,35.645,-81.055,-32.715,-0.488,1730817216.055
4311,204.590,36.133,-891.113,285.156,13.184,1730817216.059
4312,372.559,40.039,835.938,262.207,44.922,1730817216.063
4313,110.352,43.457,-379.395,-46.387,33.691,1730817216.067
4314,-226.074,42.969,-1000.000,-248.535,26.855,1730817216.071
4315,-214.844,39.551,-182.129,-72.266,69.824,1730817216.075
4316,149.414,33.203,-916.504,236.328,42.480,1730817216.079
4317,360.840,33.203,812.012,253.418,1.465,1730817216.083
4318,144.043,37.598,-356.445,-15.625,-24.414,1730817216.086
4319,-199.707,39.551,-1000.000,-229.980,-17.578,1730817216.090
4320,-253.418,33.203,-303.711,-132.812,18.555,1730817216.094
4321,86.426,26.855,967.285,191.895,55.664,1730817216.098
4322,350.586,29.297,-958.984,287.109,38.574,1730817216.102
4323,174.316,36.621,-38.086,20.996,39.062,1730817216.106
4324,-175.293,43.457,-1000.000,-228.516,41.504,1730817216.110
4325,-271.484,38.086,-524.414,-152.832,70.312,1730817216.114
4326,38.574,30.762,767.090,172.852,95.703,1730817216.117
4327,340.820,28.809,-852.051,291.016,49.805,1730817216.121
4328,214.355,32.715,110.840,44.922,26.855,1730817216.125
4329,-147.461,33.203,-1000.000,-221.191,32.227,1730817216.129
4330,-294.922,22.461,-644.531,-186.523,37.598,1730817216.133
4331,-16.602,23.926,647.461,132.812,46.875,1730817216.137
4332,315.430,32.715,-854.980,305.176,33.691,1730817216.141
4333,242.676,34.668,83.496,98.145,0.977,1730817216.145
4334,-111.328,39.551,-1000.000,-185.547,-22.461,1730817216.148
4335,-303.711,33.691,-778.320,-207.520,-21.973,1730817216.152
4336,-58.594,31.738,439.453,97.656,26.367,1730817216.156
4337,307.617,33.691,-797.852,325.684,8.789,1730817216.160
4338,286.133,30.273,241.699,148.438,-36.621,1730817216.164
4339,-63.965,32.715,-979.492,-171.387,-4.883,1730817216.168
4340,-294.434,33.691,-993.652,-233.887,21.484,1730817216.172
4341,-105.957,30.273,110.352,61.523,9.277,1730817216.176
4342,260.742,29.785,-811.035,300.781,-21.484,1730817216.180
4343,298.340,34.180,506.836,156.250,-3.906,1730817216.184
4344,-32.227,37.598,-809.082,-158.203,46.875,1730817216.187
4345,-297.852,31.738,-1000.000,-250.488,81.543,1730817216.191
4346,-154.297,22.461,128.418,2.930,97.656,1730817216.195
4347,231.934,22.949,-844.727,284.180,66.406,1730817216.199
4348,330.566,27.344,628.418,223.145,47.852,1730817216.203
4349,29.785,30.273,-634.277,-94.238,99.121,1730817216.207
4350,-261.719,32.227,-1000.000,-233.398,67.871,1730817216.211
4351,-178.223,26.367,-41.504,-16.113,27.832,1730817216.215
4352,194.336,20.996,-888.672,277.344,7.812,1730817216.218
4353,350.098,27.344,806.152,254.883,1.953,1730817216.222
4354,90.820,33.691,-364.746,-39.062,56.152,1730817216.226
4355,-231.934,31.738,-1000.000,-233.887,27.344,1730817216.230
4356,-200.684,29.785,-299.316,-74.707,-15.625,1730817216.234
4357,177.246,27.832,-983.887,262.207,54.199,1730817216.238
4358,382.812,24.414,950.684,295.410,56.641,1730817216.242
4359,140.137,26.367,-225.098,-15.137,-2.441,1730817216.246
4360,-205.078,29.297,-1000.000,-229.004,61.523,1730817216.249
4361,-234.375,26.367,-375.977,-93.750,45.898,1730817216.253
4362,118.652,28.320,963.379,235.840,26.855,1730817216.257
4363,360.352,33.203,945.312,294.434,97.656,1730817216.261
4364,165.527,38.574,-240.723,9.277,95.703,1730817216.265
4365,-184.082,42.969,-1000.000,-234.375,65.430,1730817216.269
4366,-270.020,37.598,-421.875,-147.949,55.664,1730817216.273
4367,58.105,34.180,853.027,182.129,8.789,1730817216.277
4368,344.727,35.645,-880.371,286.621,-9.766,1730817216.280
4369,195.312,36.133,86.914,28.320,28.809,1730817216.284
4370,-160.156,36.133,-1000.000,-226.562,-0.488,1730817216.288
4371,-291.016,38.086,-634.766,-182.129,-25.391,1730817216.292
4372,-5.371,37.109,646.484,133.789,13.184,1730817216.296
4373,320.801,34.180,-836.426,295.898,9.766,1730817216.300
4374,234.375,39.062,110.840,76.660,-41.016,1730817216.304
4375,-118.652,40.039,-1000.000,-203.613,-23.926,1730817216.308
4376,-303.711,29.297,-756.836,-212.891,-14.648,1730817216.312
4377,-53.223,30.762,477.539,99.609,-6.348,1730817216.316
4378,309.570,31.738,-812.988,319.336,6.836,1730817216.319
4379,274.902,32.227,174.805,130.859,8.789,1730817216.323
4380,-69.824,38.574,-1000.000,-176.270,-22.949,1730817216.327
4381,-294.434,35.156,-884.277,-230.469,-24.414,1730817216.331
4382,-102.539,27.832,257.812,42.480,7.324,1730817216.335
4383,283.203,28.809,-809.570,300.293,17.090,1730817216.339
4384,310.059,33.691,456.055,171.387,26.855,1730817216.343
4385,-30.762,35.156,-817.871,-154.785,15.137,1730817216.346
4386,-279.297,37.109,-1000.000,-241.699,13.672,1730817216.350
4387,-129.883,32.715,-51.758,16.113,28.809,1730817216.354
4388,250.977,29.785,-846.191,287.109,56.641,1730817216.358
4389,330.566,33.203,633.789,191.895,46.387,1730817216.362
4390,24.414,37.109,-662.598,-127.930,23.438,1730817216.366
4391,-267.090,34.668,-1000.000,-251.465,34.180,1730817216.370
4392,-177.734,27.344,-7.812,-30.762,13.184,1730817216.373
4393,208.984,24.902,-868.652,274.414,24.414,1730817216.377
4394,347.656,29.297,727.539,240.234,72.754,1730817216.381
4395,72.266,37.109,-475.098,-72.266,25.879,1730817216.385
4396,-247.070,34.180,-1000.000,-250.977,-28.320,1730817216.389
4397,-212.891,32.227,-215.820,-64.453,2.441,1730817216.393
4398,161.621,36.621,-954.590,249.512,16.113,1730817216.397
4399,358.398,32.227,937.988,257.812,73.242,1730817216.401
4400,119.141,29.785,-220.703,-36.133,22.461,1730817216.405
4401,-213.867,32.715,-1000.000,-237.305,7.324,1730817216.409
4402,-230.469,31.738,-259.766,-92.285,77.148,1730817216.412
4403,119.629,27.832,-988.770,226.562,65.430,1730817216.416
4404,367.188,24.902,-992.188,279.785,74.219,1730817216.420
4405,176.270,30.762,-92.773,2.930,28.809,1730817216.424
4406,-184.082,34.668,-1000.000,-230.957,-11.719,1730817216.428
4407,-262.207,31.250,-461.426,-127.930,-11.230,1730817216.432
4408,63.965,27.344,893.066,197.754,9.766,1730817216.436
4409,350.586,29.297,974.609,312.012,-56.641,1730817216.439
4410,200.684,39.062,-227.051,59.082,-67.383,1730817216.443
4411,-162.598,46.875,-1000.000,-217.773,9.277,1730817216.447
4412,-286.621,39.551,-530.762,-165.039,40.039,1730817216.451
4413,5.859,30.762,721.191,147.461,13.184,1730817216.455
4414,323.242,29.785,-839.355,288.574,-4.883,1730817216.459
4415,227.051,33.691,144.043,77.148,13.184,1730817216.463
4416,-127.441,39.062,-1000.000,-202.637,18.066,1730817216.467
4417,-292.969,39.551,-707.520,-194.336,41.504,1730817216.471
4418,-36.133,35.645,524.902,112.793,29.297,1730817216.475
4419,318.359,34.180,-809.570,316.406,35.645,1730817216.478
4420,269.531,34.180,291.016,123.535,23.438,1730817216.482
4421,-87.402,33.691,-1000.000,-188.477,-28.809,1730817216.486
4422,-294.434,34.668,-877.441,-217.285,6.836,1730817216.490
4423,-81.543,36.133,327.148,68.359,46.875,1730817216.494
4424,291.504,40.039,-796.387,316.895,52.246,1730817216.498
4425,305.176,37.598,270.020,165.527,40.039,1730817216.502
4426,-33.691,35.156,-978.516,-153.320,-1.465,1730817216.506
4427,-281.738,37.109,-978.027,-212.891,0.488,1730817216.510
4428,-120.605,30.273,128.906,43.457,2.441,1730817216.514
4429,265.625,27.344,-831.055,312.988,30.762,1730817216.517
4430,340.820,29.297,562.988,226.074,109.863,1730817216.521
4431,23.438,33.691,-699.219,-90.820,105.469,1730817216.525
4432,-271.973,31.738,-1000.000,-233.887,60.059,1730817216.529
4433,-157.227,28.809,-42.969,11.230,42.969,1730817216.533
4434,234.375,29.785,-875.977,314.941,-2.441,1730817216.537
4435,352.051,28.809,740.723,241.699,31.738,1730817216.541
4436,63.965,31.738,-481.934,-81.543,73.242,1730817216.545
4437,-247.559,33.203,-1000.000,-239.258,18.066,1730817216.549
4438,-194.336,33.691,-154.297,-38.574,-4.395,1730817216.553
4439,189.453,31.738,-880.371,274.414,38.086,1730817216.557
4440,366.699,27.344,715.332,264.160,47.363,1730817216.560
4441,112.793,34.668,-507.324,-36.133,46.387,1730817216.564
4442,-219.238,41.992,-1000.000,-234.863,14.160,1730817216.568
4443,-227.539,38.086,-205.566,-84.473,64.453,1730817216.572
4444,130.859,33.691,-961.426,230.469,53.223,1730817216.576
4445,367.188,40.527,949.707,268.066,26.855,1730817216.580
4446,160.156,45.410,-175.293,-8.789,37.109,1730817216.584
4447,-188.965,41.992,-1000.000,-228.027,13.672,1730817216.588
4448,-241.211,41.992,-477.539,-117.676,30.273,1730817216.592
4449,86.914,35.645,841.797,193.359,51.270,1730817216.596
4450,361.328,34.180,-920.410,299.805,-19.531,1730817216.599
4451,206.055,43.945,-33.691,54.199,-83.008,1730817216.603
4452,-155.762,46.875,-1000.000,-225.098,7.812,1730817216.607
4453,-264.648,43.457,-527.344,-168.945,71.289,1730817216.611
4454,26.367,37.598,790.527,150.879,58.594,1730817216.615
4455,329.590,39.551,-911.133,281.738,45.898,1730817216.619
4456,224.121,51.758,-49.805,58.594,36.133,1730817216.623
4457,-149.902,46.875,-1000.000,-235.840,26.855,1730817216.627
4458,-306.152,43.945,-727.051,-214.844,15.625,1730817216.630
4459,-27.344,45.898,480.469,97.168,0.977,1730817216.634
4460,303.223,48.340,-800.781,277.344,35.156,1730817216.638
4461,229.004,52.734,246.582,73.730,12.207,1730817216.642
4462,-117.188,52.734,-1000.000,-232.910,-41.992,1730817216.646
4463,-324.707,49.805,-930.664,-253.906,79.590,1730817216.650
4464,-104.492,47.852,227.539,36.133,101.074,1730817216.654
4465,269.531,49.805,-801.758,259.277,33.691,1730817216.658
4466,267.090,52.734,417.480,101.074,20.508,1730817216.662
4467,-71.777,57.129,-890.625,-203.613,36.621,1730817216.665
4468,-312.988,55.176,-979.004,-282.227,68.848,1730817216.669
4469,-137.695,51.270,173.340,-17.090,66.895,1730817216.673
4470,239.258,48.340,-796.875,237.793,19.043,1730817216.677
4471,315.430,54.199,336.426,128.418,-16.602,1730817216.681
4472,-8.789,57.129,-943.359,-192.871,-26.367,1730817216.685
4473,-294.922,48.828,-1000.000,-301.758,-8.789,1730817216.689
4474,-173.828,41.016,75.684,-47.852,-0.488,1730817216.693
4475,219.727,36.133,-858.887,245.117,-1.465,1730817216.697
4476,355.957,48.340,703.613,188.477,34.180,1730817216.701
4477,79.590,53.223,-533.691,-123.535,7.812,1730817216.705
4478,-237.305,47.852,-1000.000,-273.438,-16.113,1730817216.708
4479,-186.523,44.922,-68.359,-50.781,26.855,1730817216.712
4480,207.520,40.039,-881.836,266.602,80.566,1730817216.716
4481,388.672,41.992,778.320,250.977,92.773,1730817216.720
4482,142.578,42.480,-412.598,-48.828,69.336,1730817216.724
4483,-196.289,37.598,-1000.000,-246.094,24.902,1730817216.728
4484,-212.891,35.156,-202.637,-81.055,32.227,1730817216.732
4485,147.949,35.156,-910.645,246.094,65.918,1730817216.736
4486,385.254,39.062,798.340,272.949,52.246,1730817216.740
4487,180.664,41.504,-408.691,-21.484,42.480,1730817216.744
4488,-173.340,43.457,-1000.000,-242.676,55.664,1730817216.748
4489,-243.652,37.598,-328.125,-120.117,73.242,1730817216.751
4490,90.332,32.715,933.105,220.703,45.898,1730817216.755
4491,372.559,38.086,-933.594,293.457,11.719,1730817216.759
4492,217.285,41.016,-16.113,6.836,35.645,1730817216.763
4493,-153.809,38.086,-1000.000,-244.141,31.250,1730817216.767
4494,-282.227,37.109,-641.113,-152.344,-38.086,1730817216.771
4495,30.273,34.180,648.926,201.172,-44.434,1730817216.775
4496,354.980,30.273,-835.938,312.012,39.551,1730817216.779
4497,251.465,37.598,101.074,46.875,63.477,1730817216.783
4498,-112.305,40.527,-1000.000,-230.957,68.848,1730817216.787
4499,-295.410,38.086,-642.578,-166.992,50.781,1730817216.791
4500,-49.316,35.156,648.926,168.457,17.578,1730817216.794
4501,308.594,32.227,-857.910,321.777,39.062,1730817216.798
4502,285.156,36.133,53.223,88.867,44.434,1730817216.802
4503,-69.824,41.016,-1000.000,-206.543,30.273,1730817216.806
4504,-315.918,40.527,-819.824,-197.754,47.852,1730817216.810
4505,-105.469,36.621,346.191,137.207,54.688,1730817216.814
4506,291.504,38.574,-798.340,341.797,6.836,1730817216.818
4507,325.195,37.598,353.516,126.953,-8.301,1730817216.822
4508,-8.789,32.227,-928.223,-180.664,33.691,1730817216.826
4509,-284.180,30.273,-1000.000,-200.684,8.301,1730817216.830
4510,-141.602,26.367,121.582,107.910,-12.695,1730817216.833
4511,256.348,26.855,-810.059,340.820,34.668,1730817216.837
4512,356.445,32.227,485.352,176.758,36.621,1730817216.841
4513,50.781,34.668,-815.918,-155.762,45.898,1730817216.845
4514,-262.695,34.668,-1000.000,-217.773,52.734,1730817216.849
4515,-188.477,31.250,81.543,82.031,26.855,1730817216.853
4516,213.867,28.320,-801.270,342.773,9.766,1730817216.857
4517,386.719,31.738,393.066,208.496,-28.320,1730817216.861
4518,106.934,30.762,-879.883,-131.348,-31.738,1730817216.865
4519,-252.930,28.320,-1000.000,-238.281,13.672,1730817216.869
4520,-235.352,26.367,-72.754,35.645,20.020,1730817216.873
4521,164.551,22.949,-887.207,324.219,20.508,1730817216.877
4522,380.859,25.879,749.512,234.375,55.176,1730817216.880
4523,143.555,31.250,-445.801,-108.887,43.945,1730817216.884
4524,-216.797,28.320,-1000.000,-247.559,10.254,1730817216.888
4525,-270.020,30.273,-226.562,6.348,-42.480,1730817216.892
4526,104.004,31.250,-951.660,325.195,-21.973,1730817216.896
4527,392.090,26.367,934.082,276.367,46.875,1730817216.900
4528,210.449,33.203,-222.168,-72.266,56.152,1730817216.904
4529,-184.570,37.598,-1000.000,-271.973,33.691,1730817216.908
4530,-316.406,29.785,-358.398,-63.965,7.812,1730817216.912
4531,19.043,24.414,990.723,270.020,30.762,1730817216.916
4532,346.191,27.832,899.414,257.324,37.109,1730817216.919
4533,221.191,31.738,-305.664,-67.383,38.086,1730817216.923
4534,-161.133,29.785,-1000.000,-268.555,38.574,1730817216.927
4535,-343.750,26.855,-358.887,-100.586,49.805,1730817216.931
4536,-50.293,25.879,915.039,247.559,72.266,1730817216.935
4537,331.543,25.391,-903.320,308.594,20.508,1730817216.939
4538,278.809,30.273,39.551,-8.301,-10.742,1730817216.943
4539,-94.238,30.762,-1000.000,-263.672,-0.488,1730817216.947
4540,-334.473,26.855,-752.930,-138.672,16.602,1730817216.950
4541,-98.145,32.227,500.488,215.820,38.574,1730817216.954
4542,318.359,33.691,-813.965,331.543,16.602,1730817216.958
4543,317.871,31.738,119.141,36.133,-4.395,1730817216.962
4544,-63.477,32.715,-1000.000,-272.949,10.254,1730817216.966
4545,-332.031,34.180,-699.707,-188.965,8.301,1730817216.970
4546,-149.902,32.227,568.848,173.828,69.824,1730817216.974
4547,269.531,25.391,-820.312,338.379,34.668,1730817216.978
4548,348.633,31.738,114.258,76.660,-11.719,1730817216.981
4549,10.742,41.504,-1000.000,-257.812,0.488,1730817216.985
4550,-309.082,37.109,-817.871,-198.242,-9.766,1730817216.989
4551,-191.406,31.738,356.934,153.320,1.465,1730817216.993
4552,232.910,32.715,-806.152,325.684,-34.180,1730817216.997
4553,364.746,35.156,395.996,112.793,52.246,1730817217.001
4554,56.641,34.668,-858.887,-202.637,101.562,1730817217.005
4555,-296.875,37.598,-1000.000,-237.305,58.105,1730817217.009
4556,-225.098,40.527,2.441,120.605,70.801,1730817217.013
4557,197.754,38.574,-836.914,376.465,55.664,1730817217.017
4558,380.371,37.598,629.395,158.203,60.547,1730817217.020
4559,108.398,40.527,-673.828,-225.586,17.578,1730817217.024
4560,-271.484,36.621,-1000.000,-270.020,-53.711,1730817217.028
4561,-281.738,28.320,21.973,68.848,9.277,1730817217.032
4562,132.812,22.461,-843.262,322.754,80.566,1730817217.036
